distance,angle,x,y,is_head,is_right_foot,is_left_foot,is_volley,is_half_volley,is_penalty,is_free_kick,first_time,defenders_in_path,gk_in_path,is_counter,is_corner,is_throw_in,is_goal,sb_xg,team,player,match_id,competition_id
11.016805344563362,0.6541803436988398,109.9,35.6,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0.06376064,Spain,Álvaro Borja Morata Martín,3857255,43
4.997999599839924,1.3363581190756553,115.3,38.3,1,0,0,0,0,0,0,1,2,1,0,0,0,1,0.33106714,Spain,Álvaro Borja Morata Martín,3857255,43
19.200260414900626,0.3340767822980686,104.7,51.6,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0.10093839,Spain,Álvaro Borja Morata Martín,3857255,43
19.474342094150447,0.2788449647767448,107.0,54.5,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0.03356069,Japan,Daichi Kamada,3857255,43
17.857211428439772,0.42642847231192627,102.8,35.2,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0.10385344,Spain,Daniel Olmo Carvajal,3857255,43
25.09760944791356,0.24884989315631312,100.5,55.8,0,0,1,0,0,0,0,1,7,1,0,0,0,1,0.027777622,Japan,Ritsu Doan,3857255,43
1.3152946437965882,2.51179707533894,118.7,40.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.87261814,Japan,Ao Tanaka,3857255,43
19.84792180556947,0.3914611098837112,100.5,36.3,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0.13121767,Japan,Takuma Asano,3857255,43
22.43412579085711,0.24454886926123087,104.8,23.5,0,0,1,0,0,0,0,1,5,1,0,0,1,0,0.016301522,Spain,Marco Asensio Willemsen,3857255,43
34.283815423607685,0.2284776095571429,86.3,46.3,0,1,0,0,0,0,0,1,11,1,0,0,1,0,0.01649772,Spain,Daniel Olmo Carvajal,3857255,43
16.0312195418814,0.4882328183706662,104.0,39.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0504811,Japan,Ko Itakura,3857255,43
26.165817395984405,0.2707578610860596,96.8,52.1,0,0,1,0,0,0,0,1,10,1,0,0,0,0,0.02842248,Spain,Marco Asensio Willemsen,3857255,43
25.64000780031082,0.2689636486273851,97.9,27.0,0,1,0,0,0,0,0,1,10,1,0,0,1,0,0.0241939,Spain,Jordi Alba Ramos,3857255,43
33.38637446623997,0.181479013340743,94.8,61.9,0,0,1,0,0,0,0,1,10,1,0,0,1,0,0.007735879,Spain,Marco Asensio Willemsen,3857255,43
15.0,0.3317645258024332,111.0,52.0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0.12373556,Spain,Daniel Olmo Carvajal,3857255,43
30.897249068485042,0.21644787094883916,94.2,57.0,0,1,0,0,0,0,0,1,9,1,0,0,1,0,0.008523117,Spain,Daniel Olmo Carvajal,3857255,43
11.400438588054403,0.6618990991473915,108.9,42.6,0,1,0,0,0,0,0,1,6,1,0,0,1,0,0.10607713,England,Harry Kane,3857272,43
